time,event,plane_id,plane_cat,passenger_id,queue_len,scanner,door,gate,info
202.0,snapshot,,,,20,1,1,1,air=0 pad=0
203.0,snapshot,,,,12,1,1,1,air=0 pad=0
204.0,snapshot,,,,7,1,1,1,air=1 pad=1
205.0,snapshot,,,,0,1,1,1,air=1 pad=1
206.0,snapshot,,,,0,1,1,1,air=1 pad=1
207.0,snapshot,,,,0,1,1,1,air=1 pad=1
208.0,snapshot,,,,0,1,1,1,air=1 pad=1
209.0,snapshot,,,,0,1,1,1,air=1 pad=1
210.0,snapshot,,,,0,1,1,1,air=1 pad=1
211.0,snapshot,,,,47,1,1,1,air=0 pad=0
212.0,snapshot,,,,37,1,1,1,air=0 pad=0
213.0,snapshot,,,,30,1,1,1,air=0 pad=0
214.0,snapshot,,,,17,1,1,1,air=0 pad=0
215.0,snapshot,,,,11,1,1,1,air=0 pad=0
216.0,snapshot,,,,0,1,1,1,air=0 pad=1
217.0,snapshot,,,,0,1,1,1,air=0 pad=1
218.0,snapshot,,,,0,1,1,1,air=0 pad=1
219.0,snapshot,,,,0,1,1,1,air=1 pad=1
220.0,snapshot,,,,0,1,1,1,air=1 pad=1
221.0,snapshot,,,,0,1,1,1,air=1 pad=1
222.0,snapshot,,,,0,1,1,1,air=2 pad=1
223.0,snapshot,,,,43,1,1,1,air=1 pad=0
224.0,snapshot,,,,35,1,1,1,air=1 pad=0
225.0,snapshot,,,,31,1,1,1,air=1 pad=0
226.0,snapshot,,,,22,1,1,1,air=1 pad=1
227.0,snapshot,,,,13,1,1,1,air=1 pad=1
228.0,snapshot,,,,2,1,1,1,air=1 pad=1
229.0,snapshot,,,,0,1,1,1,air=1 pad=1
230.0,snapshot,,,,0,1,1,1,air=1 pad=1
231.0,snapshot,,,,0,1,1,1,air=1 pad=1
232.0,snapshot,,,,0,1,1,1,air=1 pad=1
233.0,snapshot,,,,20,1,1,1,air=0 pad=0
234.0,snapshot,,,,12,1,1,1,air=0 pad=0
235.0,snapshot,,,,4,1,1,1,air=1 pad=0
236.0,snapshot,,,,0,1,1,1,air=1 pad=1
237.0,snapshot,,,,0,1,1,1,air=1 pad=1
238.0,snapshot,,,,0,1,1,1,air=1 pad=1
239.0,snapshot,,,,0,1,1,1,air=2 pad=1
240.0,snapshot,,,,0,1,1,1,air=2 pad=1
241.0,snapshot,,,,0,1,1,1,air=2 pad=1
242.0,snapshot,,,,0,1,1,1,air=2 pad=1
243.0,snapshot,,,,41,1,1,1,air=1 pad=0
244.0,snapshot,,,,35,1,1,1,air=1 pad=0
245.0,snapshot,,,,27,1,1,1,air=1 pad=0
246.0,snapshot,,,,16,1,1,1,air=1 pad=0
